unit_number,time_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
2,30,42.005,0.84,100.0,445.0,549.34,1356.63,1115.67,3.91,5.72,138.7,2211.92,8323.21,1.02,41.7,130.14,2388.0,8085.65,9.3444,0.02,329,2212,100.0,10.82,6.3319
2,31,19.9998,0.7004,100.0,491.19,607.19,1479.17,1238.9,9.35,13.65,335.24,2323.91,8721.92,1.08,44.13,315.42,2388.0,8064.31,9.1839,0.02,364,2324,100.0,24.42,14.7499
2,32,42.0022,0.8405,100.0,445.0,549.32,1356.67,1121.26,3.91,5.72,139.05,2211.86,8314.68,1.02,41.87,130.67,2387.99,8086.47,9.3434,0.02,331,2212,100.0,10.58,6.3542
2,33,42.0064,0.8404,100.0,445.0,549.64,1347.18,1120.07,3.91,5.71,139.11,2211.93,8318.55,1.02,42.03,130.31,2388.01,8082.65,9.3614,0.02,329,2212,100.0,10.49,6.3458
2,34,20.0015,0.7,100.0,491.19,606.77,1480.89,1242.18,9.35,13.65,334.77,2323.94,8720.7,1.08,44.29,315.48,2388.06,8065.82,9.2345,0.02,364,2324,100.0,24.52,14.8076
2,35,25.0017,0.62,60.0,462.54,536.72,1258.57,1035.17,7.05,9.03,175.08,1915.39,8006.6,0.94,36.59,164.52,2028.27,7872.78,10.9017,0.02,307,1915,84.93,14.47,8.5605
2,36,34.9989,0.84,100.0,449.44,555.44,1355.15,1119.07,5.48,8.0,194.9,2222.93,8349.07,1.02,41.69,183.18,2388.06,8062.47,9.2766,0.02,331,2223,100.0,14.77,8.7523
2,37,42.007,0.84,100.0,445.0,549.61,1351.14,1114.34,3.91,5.72,138.76,2211.97,8313.96,1.02,41.94,131.26,2388.06,8085.61,9.3507,0.02,330,2212,100.0,10.59,6.3514
2,38,42.0038,0.8413,100.0,445.0,549.47,1344.1,1121.57,3.91,5.71,138.83,2211.91,8323.05,1.02,42.01,130.61,2387.99,8089.52,9.342,0.02,331,2212,100.0,10.6,6.4388
2,39,35.0012,0.84,100.0,449.44,555.13,1367.94,1126.61,5.48,8.0,194.91,2223.0,8357.37,1.02,41.69,183.51,2388.05,8069.28,9.2984,0.02,332,2223,100.0,14.87,9.0025
2,40,20.0059,0.7011,100.0,491.19,607.29,1475.67,1252.28,9.35,13.66,334.88,2323.98,8718.91,1.08,44.36,315.29,2388.06,8067.63,9.1735,0.02,364,2324,100.0,24.45,14.7209
2,41,0.0008,0.0,100.0,518.67,642.37,1586.57,1401.92,14.62,21.61,553.73,2388.04,9060.11,1.3,47.39,521.46,2388.02,8139.77,8.4173,0.03,392,2388,100.0,38.79,23.384
2,42,24.9997,0.6215,60.0,462.54,536.52,1261.5,1046.8,7.05,9.03,174.95,1915.33,8009.55,0.94,36.66,164.65,2028.32,7870.21,10.8766,0.02,307,1915,84.93,14.25,8.5679
2,43,42.0047,0.8411,100.0,445.0,548.88,1348.79,1120.19,3.91,5.71,138.3,2211.88,8321.53,1.02,41.83,130.8,2387.98,8084.63,9.3722,0.02,330,2212,100.0,10.71,6.4679
2,44,10.0058,0.25,100.0,489.05,604.35,1497.81,1302.11,10.52,15.49,395.12,2318.88,8782.31,1.26,45.15,372.08,2388.03,8128.64,8.5883,0.03,369,2319,100.0,28.54,17.1752
2,45,25.0,0.62,60.0,462.54,537.12,1253.42,1046.61,7.05,9.02,175.92,1915.37,8010.82,0.94,36.44,164.41,2028.27,7878.37,10.8753,0.02,306,1915,84.93,14.37,8.5925
2,46,25.0073,0.6218,60.0,462.54,536.69,1259.3,1047.44,7.05,9.02,175.92,1915.36,8012.12,0.94,36.49,164.5,2028.29,7870.28,10.8488,0.02,306,1915,84.93,14.39,8.6019
2,47,0.0004,0.0016,100.0,518.67,641.5,1584.79,1390.63,14.62,21.61,553.77,2388.09,9047.14,1.3,47.5,521.88,2387.99,8141.72,8.4598,0.03,393,2388,100.0,38.81,23.4383
2,48,25.0006,0.62,60.0,462.54,536.93,1262.21,1051.57,7.05,9.02,176.15,1915.33,8010.33,0.94,36.69,164.26,2028.18,7869.83,10.8571,0.02,306,1915,84.93,14.49,8.612
2,49,20.0002,0.7012,100.0,491.19,606.92,1492.25,1241.92,9.35,13.65,335.4,2323.97,8730.38,1.08,44.31,315.75,2388.04,8058.3,9.1915,0.02,364,2324,100.0,24.71,14.6828
2,50,19.9998,0.7,100.0,491.19,607.34,1480.22,1243.62,9.35,13.65,334.71,2323.96,8725.83,1.08,44.22,315.14,2388.06,8063.46,9.208,0.02,364,2324,100.0,24.54,14.7578
2,51,0.0022,0.0008,100.0,518.67,642.31,1585.13,1398.28,14.62,21.61,554.0,2388.11,9051.36,1.3,47.28,522.17,2388.04,8139.19,8.3622,0.03,393,2388,100.0,38.84,23.4483
2,52,20.0023,0.7,100.0,491.19,606.67,1487.06,1243.66,9.35,13.65,334.76,2323.92,8727.47,1.08,44.21,314.95,2388.05,8061.85,9.1985,0.02,362,2324,100.0,24.52,14.8118
2,53,0.0026,0.0006,100.0,518.67,642.68,1582.48,1394.62,14.62,21.61,553.64,2388.05,9054.55,1.3,47.29,522.16,2387.96,8139.13,8.4204,0.03,390,2388,100.0,38.92,23.5112
2,54,19.998,0.7008,100.0,491.19,607.36,1471.61,1240.52,9.35,13.65,334.34,2323.9,8718.21,1.08,44.32,315.13,2388.01,8066.23,9.1995,0.02,364,2324,100.0,24.45,14.6557
2,55,35.0007,0.84,100.0,449.44,555.25,1364.25,1124.06,5.48,8.0,195.61,2223.01,8354.18,1.02,41.79,183.46,2388.05,8066.65,9.2856,0.02,335,2223,100.0,14.96,8.9705
2,56,9.9996,0.25,100.0,489.05,604.83,1496.17,1303.91,10.52,15.49,394.95,2318.9,8776.83,1.26,45.26,372.0,2388.14,8124.03,8.6204,0.03,368,2319,100.0,28.64,17.1636
2,57,25.002,0.6209,60.0,462.54,536.84,1257.53,1042.76,7.05,9.02,176.07,1915.36,8003.37,0.94,36.52,164.42,2028.3,7870.88,10.8873,0.02,306,1915,84.93,14.46,8.6561
2,58,35.0065,0.8419,100.0,449.44,555.23,1364.67,1124.12,5.48,8.0,194.18,2222.96,8350.83,1.02,41.84,182.76,2388.02,8069.23,9.3131,0.02,332,2223,100.0,14.77,8.9526
2,59,24.9998,0.62,60.0,462.54,536.24,1254.59,1044.84,7.05,9.02,175.86,1915.41,8009.85,0.94,36.57,164.85,2028.23,7870.92,10.8771,0.02,306,1915,84.93,14.43,8.6154
2,60,41.9998,0.8404,100.0,445.0,549.57,1349.84,1121.43,3.91,5.71,138.56,2211.92,8315.37,1.02,41.78,130.48,2388.01,8088.65,9.3811,0.02,331,2212,100.0,10.56,6.3301
2,61,42.004,0.84,100.0,445.0,548.79,1351.99,1118.73,3.91,5.72,138.88,2211.88,8322.14,1.02,41.92,130.81,2387.93,8081.61,9.3229,0.02,331,2212,100.0,10.58,6.4035
2,62,42.0004,0.84,100.0,445.0,549.64,1350.38,1123.78,3.91,5.72,138.52,2211.97,8317.78,1.02,41.75,130.36,2387.99,8088.05,9.3088,0.02,330,2212,100.0,10.44,6.2717
2,63,42.0004,0.84,100.0,445.0,549.53,1345.41,1120.94,3.91,5.71,139.37,2211.92,8318.98,1.02,42.05,130.42,2388.02,8084.44,9.35,0.02,330,2212,100.0,10.66,6.2762
2,64,10.0071,0.25,100.0,489.05,604.54,1499.45,1305.26,10.52,15.49,394.72,2318.86,8777.67,1.26,45.21,372.01,2388.08,8132.95,8.6462,0.03,369,2319,100.0,28.68,17.2651
2,65,42.0039,0.84,100.0,445.0,549.86,1348.84,1117.65,3.91,5.71,139.0,2211.91,8317.2,1.02,42.11,131.04,2387.98,8081.35,9.3693,0.02,330,2212,100.0,10.68,6.4247
2,66,35.0056,0.8405,100.0,449.44,555.5,1365.33,1127.2,5.48,8.0,194.9,2222.98,8347.66,1.02,41.81,183.22,2388.06,8066.32,9.2961,0.02,333,2223,100.0,15.02,9.0262
2,67,20.0017,0.7,100.0,491.19,607.31,1484.06,1250.82,9.35,13.65,334.99,2323.94,8724.16,1.08,44.2,315.52,2388.06,8064.64,9.216,0.02,364,2324,100.0,24.53,14.7543
2,68,20.0071,0.7,100.0,491.19,607.35,1485.94,1246.5,9.35,13.66,334.73,2323.93,8722.15,1.08,44.23,314.99,2388.07,8063.14,9.2394,0.02,364,2324,100.0,24.52,14.7483
2,69,0.0029,0.0,100.0,518.67,642.51,1581.28,1401.05,14.62,21.61,553.45,2388.06,9059.35,1.3,47.46,522.19,2388.0,8142.93,8.4501,0.03,391,2388,100.0,38.91,23.3657
2,70,0.0,0.0,100.0,518.67,642.48,1585.53,1408.37,14.62,21.61,554.44,2388.07,9058.45,1.3,47.23,521.71,2388.07,8133.4,8.4291,0.03,392,2388,100.0,38.85,23.3904
2,71,10.0007,0.25,100.0,489.05,604.16,1506.5,1301.85,10.52,15.49,394.81,2318.91,8777.23,1.26,45.39,371.67,2388.11,8131.3,8.608,0.03,369,2319,100.0,28.42,17.1173
2,72,0.001,0.0003,100.0,518.67,642.4,1592.07,1401.95,14.62,21.61,553.69,2388.03,9047.1,1.3,47.32,522.31,2388.03,8132.73,8.4274,0.03,393,2388,100.0,38.86,23.3951
2,73,42.0042,0.84,100.0,445.0,549.18,1359.48,1131.59,3.91,5.72,139.46,2211.88,8323.94,1.02,42.19,130.74,2387.96,8084.47,9.3407,0.02,331,2212,100.0,10.62,6.3306
2,74,20.0024,0.7,100.0,491.19,607.31,1482.47,1250.02,9.35,13.66,335.49,2323.9,8726.11,1.08,44.26,314.7,2388.1,8061.38,9.1835,0.02,364,2324,100.0,24.58,14.7226
2,75,35.0021,0.84,100.0,449.44,555.65,1361.99,1125.43,5.48,8.0,194.92,2222.99,8353.69,1.02,41.82,183.42,2388.03,8068.04,9.3033,0.02,333,2223,100.0,14.92,8.9788
2,76,10.008,0.25,100.0,489.05,604.78,1498.72,1307.55,10.52,15.49,394.61,2318.89,8778.06,1.26,45.31,371.41,2388.08,8129.85,8.6644,0.03,369,2319,100.0,28.48,17.2172
2,77,42.0004,0.84,100.0,445.0,549.72,1350.77,1126.58,3.91,5.71,139.65,2211.92,8323.41,1.02,42.02,130.83,2387.96,8088.08,9.3502,0.02,331,2212,100.0,10.59,6.3785
2,78,10.0055,0.2516,100.0,489.05,604.53,1497.06,1299.54,10.52,15.49,395.25,2318.79,8778.98,1.26,45.21,371.7,2388.08,8128.19,8.6254,0.03,369,2319,100.0,28.71,17.2459
2,79,42.0011,0.84,100.0,445.0,549.44,1354.95,1121.68,3.91,5.71,138.95,2211.99,8327.8,1.02,42.04,130.53,2387.99,8086.94,9.3793,0.02,331,2212,100.0,10.67,6.3781
2,80,35.0071,0.84,100.0,449.44,555.29,1362.77,1119.92,5.48,8.0,195.22,2222.93,8343.85,1.02,41.87,183.11,2388.07,8067.58,9.2965,0.02,332,2223,100.0,14.98,8.8833
2,81,10.0071,0.25,100.0,489.05,604.19,1492.24,1305.9,10.52,15.49,394.64,2318.88,8785.33,1.26,45.39,371.5,2388.13,8125.28,8.6365,0.03,369,2319,100.0,28.53,17.2321
2,82,19.998,0.7,100.0,491.19,607.88,1483.59,1247.73,9.35,13.65,335.13,2323.95,8720.86,1.08,44.25,315.47,2388.08,8060.98,9.1905,0.02,364,2324,100.0,24.52,14.6987
2,83,41.9983,0.8418,100.0,445.0,549.43,1350.67,1126.48,3.91,5.72,138.76,2211.88,8317.87,1.02,42.1,130.64,2387.97,8078.79,9.3697,0.02,330,2212,100.0,10.62,6.3341
2,84,35.0003,0.8408,100.0,449.44,555.73,1366.43,1122.93,5.48,8.0,195.81,2223.0,8349.88,1.02,41.75,183.5,2388.12,8065.84,9.2923,0.02,334,2223,100.0,15.0,9.1145
2,85,41.9991,0.84,100.0,445.0,549.53,1354.58,1118.88,3.91,5.72,139.48,2211.94,8316.61,1.02,42.03,130.23,2388.0,8083.95,9.364,0.02,331,2212,100.0,10.5,6.2748
2,86,10.0072,0.251,100.0,489.05,604.62,1490.09,1307.34,10.52,15.49,394.58,2318.87,8772.97,1.26,45.35,371.86,2388.05,8132.17,8.6265,0.03,368,2319,100.0,28.58,17.3012
2,87,42.0023,0.84,100.0,445.0,549.16,1349.05,1115.11,3.91,5.71,138.77,2211.92,8314.39,1.02,42.12,130.88,2387.98,8083.32,9.3703,0.02,330,2212,100.0,10.68,6.3279
2,88,10.0043,0.25,100.0,489.05,604.52,1501.61,1305.05,10.52,15.49,394.58,2318.85,8775.98,1.26,45.37,372.02,2388.08,8131.91,8.6209,0.03,367,2319,100.0,28.64,17.1581
2,89,20.0026,0.7,100.0,491.19,606.83,1485.16,1249.57,9.35,13.66,334.9,2323.93,8719.88,1.08,44.29,315.14,2388.05,8065.39,9.2062,0.02,365,2324,100.0,24.39,14.8336
2,90,0.0024,0.0,100.0,518.67,642.16,1589.95,1404.35,14.62,21.61,553.73,2388.05,9048.5,1.3,47.43,521.82,2388.03,8127.82,8.4367,0.03,393,2388,100.0,38.93,23.3234
2,91,35.0025,0.84,100.0,449.44,555.29,1361.0,1136.56,5.48,8.0,195.06,2222.95,8350.15,1.02,42.01,183.24,2388.03,8066.99,9.3224,0.02,332,2223,100.0,14.86,8.8187
2,92,35.0069,0.84,100.0,449.44,555.57,1364.97,1127.5,5.48,8.0,194.88,2223.0,8350.32,1.02,41.91,182.98,2388.04,8064.38,9.2838,0.02,333,2223,100.0,14.83,9.0059
2,93,42.0026,0.84,100.0,445.0,549.43,1352.49,1119.17,3.91,5.72,138.36,2211.87,8326.9,1.02,42.18,131.25,2388.01,8083.4,9.3853,0.02,330,2212,100.0,10.71,6.4436
2,94,20.0075,0.7019,100.0,491.19,607.17,1476.67,1246.74,9.35,13.66,335.18,2323.99,8728.16,1.08,44.19,314.69,2388.08,8061.86,9.2012,0.02,365,2324,100.0,24.47,14.7813
2,95,35.0068,0.8402,100.0,449.44,555.57,1369.82,1126.58,5.48,8.0,194.73,2222.94,8354.46,1.02,41.77,183.28,2388.03,8062.11,9.2996,0.02,335,2223,100.0,14.75,8.8134
2,96,10.0059,0.2514,100.0,489.05,604.15,1495.17,1302.93,10.52,15.49,395.2,2318.87,8779.73,1.26,45.21,372.25,2388.06,8129.27,8.6355,0.03,367,2319,100.0,28.61,17.1948
2,97,42.0024,0.8416,100.0,445.0,549.22,1353.54,1123.77,3.91,5.71,138.4,2211.87,8323.37,1.02,41.82,130.98,2387.94,8084.45,9.3543,0.02,330,2212,100.0,10.73,6.4103
2,98,10.0005,0.2505,100.0,489.05,605.32,1506.6,1304.35,10.52,15.49,394.7,2318.87,8781.63,1.26,45.34,371.65,2388.14,8133.67,8.6356,0.03,369,2319,100.0,28.49,17.0866
2,99,10.0067,0.2519,100.0,489.05,604.6,1496.94,1304.03,10.52,15.49,395.1,2318.86,8772.47,1.26,45.26,372.62,2388.04,8126.07,8.6528,0.03,369,2319,100.0,28.54,17.0956
2,100,0.0006,0.0,100.0,518.67,642.26,1593.66,1403.58,14.62,21.61,553.65,2388.06,9053.05,1.3,47.35,521.92,2388.12,8136.0,8.4355,0.03,392,2388,100.0,38.95,23.2411
2,101,25.0056,0.62,60.0,462.54,536.47,1266.31,1043.06,7.05,9.02,175.85,1915.28,8010.21,0.94,36.7,165.19,2028.21,7871.59,10.8725,0.02,306,1915,84.93,14.34,8.6108
2,102,9.9991,0.25,100.0,489.05,605.03,1504.68,1304.75,10.52,15.49,394.21,2318.91,8778.02,1.26,45.4,371.37,2388.1,8128.51,8.6638,0.03,369,2319,100.0,28.59,17.054
2,103,42.0057,0.8415,100.0,445.0,549.8,1349.05,1122.6,3.91,5.71,138.1,2211.85,8324.52,1.02,41.98,130.61,2387.96,8077.29,9.4072,0.02,330,2212,100.0,10.56,6.3383
2,104,10.0046,0.25,100.0,489.05,604.76,1499.67,1308.83,10.52,15.49,394.94,2318.91,8780.3,1.26,45.44,371.83,2388.07,8127.0,8.639,0.03,370,2319,100.0,28.55,17.2369
2,105,0.0024,0.0012,100.0,518.67,642.16,1586.47,1401.88,14.62,21.61,554.02,2388.04,9051.0,1.3,47.34,521.57,2388.06,8134.43,8.4028,0.03,391,2388,100.0,38.88,23.3154
2,106,20.0048,0.7,100.0,491.19,607.88,1482.63,1247.04,9.35,13.66,335.25,2323.86,8718.1,1.08,44.34,315.01,2388.08,8059.43,9.2169,0.02,365,2324,100.0,24.43,14.7502
2,107,10.002,0.251,100.0,489.05,605.67,1502.9,1305.73,10.52,15.49,395.14,2318.91,8779.16,1.26,45.28,372.25,2388.13,8129.6,8.6539,0.03,369,2319,100.0,28.5,17.171
2,108,41.9987,0.8416,100.0,445.0,549.89,1347.37,1126.81,3.91,5.71,138.6,2211.82,8321.08,1.02,42.12,130.54,2387.89,8082.79,9.3544,0.02,331,2212,100.0,10.51,6.2993
2,109,42.0074,0.8419,100.0,445.0,549.58,1355.66,1122.83,3.91,5.71,139.34,2211.83,8325.72,1.02,42.19,130.74,2387.93,8080.34,9.3348,0.02,329,2212,100.0,10.68,6.346
2,110,19.9993,0.7,100.0,491.19,607.15,1484.2,1253.71,9.35,13.66,334.97,2323.98,8724.49,1.08,44.39,315.3,2388.03,8056.47,9.236,0.02,364,2324,100.0,24.24,14.6847
2,111,35.0008,0.84,100.0,449.44,555.61,1360.42,1134.12,5.48,8.0,194.58,2222.88,8341.25,1.02,41.9,182.99,2388.0,8066.53,9.3486,0.02,333,2223,100.0,14.8,8.8928
2,112,0.0013,0.0,100.0,518.67,643.16,1588.94,1412.8,14.62,21.61,553.98,2388.05,9049.48,1.3,47.47,520.97,2388.12,8129.29,8.4112,0.03,393,2388,100.0,38.78,23.3197
2,113,0.0001,0.0,100.0,518.67,642.85,1590.53,1407.38,14.62,21.61,554.09,2388.05,9047.53,1.3,47.45,521.86,2388.07,8134.36,8.4146,0.03,394,2388,100.0,38.81,23.3594
2,114,20.0008,0.7,100.0,491.19,607.36,1480.83,1248.36,9.35,13.65,334.07,2323.97,8726.76,1.08,44.37,315.18,2388.07,8063.14,9.2253,0.02,364,2324,100.0,24.42,14.6809
2,115,25.0048,0.6219,60.0,462.54,537.26,1268.89,1050.0,7.05,9.03,175.55,1915.27,8007.06,0.94,36.84,164.17,2028.15,7872.11,10.9074,0.02,306,1915,84.93,14.39,8.5993
2,116,42.0042,0.84,100.0,445.0,549.6,1358.86,1118.55,3.91,5.72,138.78,2211.85,8320.36,1.02,42.05,131.04,2387.95,8082.03,9.3305,0.02,330,2212,100.0,10.65,6.2615
2,117,35.0072,0.84,100.0,449.44,555.65,1367.56,1131.15,5.48,8.0,194.85,2222.87,8343.6,1.02,41.94,183.16,2387.93,8061.37,9.329,0.02,335,2223,100.0,14.94,8.8238
2,118,20.0062,0.7001,100.0,491.19,607.73,1491.19,1247.89,9.35,13.65,334.88,2323.92,8715.6,1.08,44.49,315.01,2388.08,8068.57,9.2293,0.02,364,2324,100.0,24.6,14.6957
2,119,25.0012,0.6209,60.0,462.54,537.21,1262.1,1044.95,7.05,9.02,176.0,1915.26,8008.68,0.94,36.83,164.48,2028.24,7875.96,10.9023,0.02,306,1915,84.93,14.38,8.5761
2,120,25.0047,0.62,60.0,462.54,537.11,1264.05,1042.73,7.05,9.03,175.36,1915.24,8017.3,0.94,36.76,164.71,2028.19,7870.81,10.8958,0.02,307,1915,84.93,14.36,8.5586
2,121,0.0015,0.0,100.0,518.67,642.75,1588.44,1412.13,14.62,21.61,553.54,2388.09,9053.89,1.3,47.36,521.38,2388.1,8134.63,8.4712,0.03,393,2388,100.0,38.77,23.2695
2,122,25.001,0.6216,60.0,462.54,536.29,1259.2,1044.82,7.05,9.03,175.38,1915.3,8010.54,0.94,36.8,164.62,2028.21,7873.0,10.9197,0.02,307,1915,84.93,14.34,8.5508
2,123,34.9989,0.84,100.0,449.44,555.43,1367.77,1129.68,5.48,8.0,194.57,2222.9,8352.5,1.02,41.83,182.92,2388.0,8067.89,9.3289,0.02,335,2223,100.0,14.85,8.8806
2,124,19.9981,0.7,100.0,491.19,607.83,1481.45,1258.55,9.35,13.65,334.92,2323.97,8725.37,1.08,44.36,315.33,2388.07,8055.86,9.2444,0.02,365,2324,100.0,24.33,14.6228
2,125,10.0053,0.2503,100.0,489.05,604.53,1499.23,1306.49,10.52,15.49,394.46,2318.97,8771.81,1.26,45.4,372.08,2388.14,8130.4,8.6678,0.03,370,2319,100.0,28.54,17.105
2,126,42.0031,0.84,100.0,445.0,549.6,1348.85,1127.19,3.91,5.71,137.93,2211.79,8315.43,1.02,42.1,130.5,2387.86,8084.6,9.393,0.02,329,2212,100.0,10.71,6.4669
2,127,25.0055,0.62,60.0,462.54,537.25,1260.91,1046.7,7.05,9.02,175.51,1915.23,8006.63,0.94,36.86,164.69,2028.16,7876.23,10.9169,0.02,307,1915,84.93,14.18,8.4959
2,128,25.0074,0.6217,60.0,462.54,537.47,1260.14,1053.57,7.05,9.02,175.69,1915.22,8008.29,0.94,36.65,164.56,2028.13,7871.83,10.9251,0.02,306,1915,84.93,14.25,8.5067
2,129,0.0002,0.0,100.0,518.67,642.3,1589.51,1416.3,14.62,21.61,553.93,2388.03,9052.21,1.3,47.43,521.06,2388.19,8129.25,8.4525,0.03,394,2388,100.0,38.73,23.2246
2,130,35.0032,0.84,100.0,449.44,555.32,1360.55,1138.8,5.48,8.0,194.75,2222.88,8347.24,1.02,42.04,183.58,2387.94,8064.62,9.3007,0.02,335,2223,100.0,14.78,8.8793
2,131,42.0001,0.8407,100.0,445.0,549.51,1347.66,1122.97,3.91,5.72,138.79,2211.79,8316.61,1.02,42.27,130.27,2387.87,8084.04,9.3733,0.02,330,2212,100.0,10.73,6.322
2,132,42.0046,0.84,100.0,445.0,549.65,1354.29,1125.64,3.91,5.72,138.33,2211.79,8323.07,1.02,42.1,130.54,2387.83,8079.96,9.3642,0.02,332,2212,100.0,10.69,6.2058
2,133,41.9992,0.84,100.0,445.0,549.19,1354.99,1127.95,3.91,5.71,138.08,2211.79,8320.22,1.02,42.05,130.57,2387.89,8083.02,9.3763,0.02,332,2212,100.0,10.68,6.3802
2,134,25.0001,0.6203,60.0,462.54,536.62,1259.35,1050.89,7.05,9.03,176.01,1915.28,8003.89,0.94,36.65,164.9,2028.08,7865.25,10.933,0.02,308,1915,84.93,14.24,8.6167
2,135,10.0071,0.25,100.0,489.05,605.25,1501.64,1318.21,10.52,15.49,394.46,2318.96,8779.16,1.26,45.56,371.02,2388.15,8120.11,8.6891,0.03,369,2319,100.0,28.58,17.1339
2,136,35.008,0.8417,100.0,449.44,555.78,1371.35,1133.84,5.48,8.0,194.87,2222.89,8345.25,1.02,41.92,182.97,2387.97,8061.33,9.3444,0.02,334,2223,100.0,15.04,8.8788
2,137,42.0024,0.841,100.0,445.0,549.47,1354.42,1121.2,3.91,5.71,138.67,2211.78,8320.03,1.02,42.18,130.33,2387.84,8081.79,9.39,0.02,331,2212,100.0,10.57,6.3877
2,138,20.0,0.7,100.0,491.19,607.67,1489.91,1246.47,9.35,13.65,334.6,2323.99,8727.34,1.08,44.65,315.24,2388.08,8063.37,9.2318,0.03,365,2324,100.0,24.41,14.6442
2,139,0.0019,0.0,100.0,518.67,642.71,1591.58,1406.74,14.62,21.61,553.55,2388.15,9056.71,1.3,47.61,520.42,2388.07,8132.97,8.442,0.03,393,2388,100.0,38.78,23.1987
2,140,10.0042,0.25,100.0,489.05,604.67,1494.25,1305.34,10.52,15.49,394.11,2318.96,8777.9,1.26,45.3,371.34,2388.18,8127.57,8.674,0.03,370,2319,100.0,28.68,17.0081
2,141,10.0057,0.25,100.0,489.05,604.24,1502.49,1305.33,10.52,15.5,393.15,2318.94,8777.24,1.26,45.54,371.47,2388.17,8127.65,8.6716,0.03,370,2319,100.0,28.42,17.1035
2,142,41.9989,0.8401,100.0,445.0,550.23,1358.74,1133.62,3.91,5.71,138.94,2211.8,8313.71,1.02,42.19,130.71,2387.84,8078.31,9.3789,0.02,330,2212,100.0,10.62,6.3602
2,143,42.0071,0.84,100.0,445.0,549.19,1352.21,1128.98,3.91,5.71,138.4,2211.75,8320.44,1.02,42.11,130.31,2387.76,8074.58,9.3986,0.02,331,2212,100.0,10.48,6.4299
2,144,19.999,0.7014,100.0,491.19,607.59,1493.35,1264.01,9.35,13.65,334.61,2323.92,8715.39,1.08,44.54,314.81,2388.13,8058.21,9.2306,0.02,366,2324,100.0,24.65,14.7225
2,145,42.0067,0.84,100.0,445.0,549.86,1358.92,1125.19,3.91,5.71,138.26,2211.75,8312.35,1.02,42.27,130.32,2387.78,8084.67,9.382,0.02,333,2212,100.0,10.61,6.2106
2,146,20.0071,0.7,100.0,491.19,607.73,1482.55,1252.8,9.35,13.66,334.16,2323.99,8713.83,1.07,44.5,314.36,2388.17,8053.71,9.2306,0.02,365,2324,100.0,24.57,14.6205
2,147,25.0008,0.62,60.0,462.54,537.53,1258.42,1055.19,7.05,9.03,175.12,1915.19,8001.3,0.94,36.71,164.64,2028.12,7866.39,10.9133,0.02,307,1915,84.93,14.29,8.5343
2,148,0.0013,0.0009,100.0,518.67,643.13,1598.32,1410.45,14.62,21.61,552.88,2388.18,9050.14,1.3,47.72,521.26,2388.17,8129.28,8.4861,0.03,393,2388,100.0,38.52,23.2457
2,149,41.9997,0.84,100.0,445.0,550.43,1358.0,1125.64,3.91,5.72,138.14,2211.71,8315.46,1.02,42.26,130.7,2387.73,8078.24,9.4023,0.02,331,2212,100.0,10.64,6.3813
2,150,35.0062,0.84,100.0,449.44,555.72,1369.97,1138.12,5.48,8.0,193.9,2222.85,8343.26,1.02,42.05,182.54,2387.87,8060.86,9.3699,0.02,335,2223,100.0,14.73,8.8524
2,151,25.0022,0.62,60.0,462.54,537.23,1265.42,1053.19,7.05,9.03,175.39,1915.19,8001.6,0.94,36.98,164.71,2028.08,7867.95,10.8954,0.02,309,1915,84.93,14.29,8.4541
2,152,25.0055,0.6205,60.0,462.54,536.44,1263.44,1050.08,7.05,9.03,174.81,1915.18,8008.06,0.94,36.91,164.36,2028.09,7871.04,10.9213,0.02,308,1915,84.93,14.18,8.4786
2,153,41.9989,0.84,100.0,445.0,549.96,1354.05,1133.55,3.91,5.72,139.03,2211.69,8310.36,1.02,42.29,130.17,2387.72,8073.44,9.3925,0.02,331,2212,100.0,10.58,6.4325
3,1,25.0015,0.6205,60.0,462.54,536.1,1257.69,1034.09,7.05,9.0,175.74,1915.31,8015.69,0.94,36.58,164.52,2028.25,7875.33,10.8412,0.02,306,1915,84.93,14.4,8.6091
3,2,10.0013,0.2505,100.0,489.05,604.91,1496.43,1299.61,10.52,15.47,394.61,2318.77,8775.49,1.26,45.23,371.41,2387.97,8127.6,8.6091,0.03,368,2319,100.0,28.71,17.2324
3,3,20.0049,0.7017,100.0,491.19,606.83,1479.97,1240.65,9.35,13.62,334.86,2323.78,8716.49,1.07,44.09,314.6,2387.95,8060.47,9.1815,0.02,364,2324,100.0,24.47,14.6721
3,4,42.0054,0.84,100.0,445.0,549.01,1344.74,1114.86,3.91,5.7,138.08,2212.02,8315.45,1.02,41.81,130.38,2388.08,8084.01,9.3814,0.02,329,2212,100.0,10.71,6.3421
3,5,42.0041,0.84,100.0,445.0,549.09,1344.03,1120.84,3.91,5.7,138.43,2211.96,8313.23,1.02,41.59,129.67,2388.04,8080.34,9.3377,0.02,330,2212,100.0,10.57,6.4011
3,6,19.9984,0.7004,100.0,491.19,606.68,1476.15,1241.69,9.35,13.61,334.42,2323.78,8714.07,1.07,44.02,314.86,2387.97,8061.6,9.1796,0.02,363,2324,100.0,24.46,14.7877
