unit_number,time_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
2,1,42.0079,0.8408,100.0,445.0,549.22,1351.77,1128.29,3.91,5.72,138.41,2211.9,8316.16,1.02,42.13,130.45,2387.95,8085.19,9.3918,0.02,329,2212,100.0,10.74,6.3394
2,2,35.0021,0.841,100.0,449.44,554.99,1366.4,1127.43,5.48,8.0,194.84,2222.94,8349.71,1.02,42.06,182.38,2388.05,8064.78,9.3363,0.02,334,2223,100.0,14.91,8.9154
2,3,34.9996,0.84,100.0,449.44,555.66,1362.79,1127.71,5.48,8.0,194.19,2222.9,8348.11,1.02,41.75,182.77,2388.02,8067.34,9.3212,0.02,334,2223,100.0,14.83,8.8807
2,4,35.0015,0.84,100.0,449.44,555.79,1365.58,1130.79,5.48,8.0,194.61,2222.93,8345.84,1.02,42.0,182.96,2388.06,8067.54,9.2843,0.02,334,2223,100.0,14.88,9.0115
2,5,10.0078,0.2502,100.0,489.05,605.09,1497.14,1310.13,10.52,15.49,394.39,2318.93,8777.0,1.26,45.28,371.57,2388.16,8124.91,8.6601,0.03,369,2319,100.0,28.59,17.1683
2,6,9.9984,0.25,100.0,489.05,605.16,1509.31,1307.77,10.52,15.49,395.09,2318.93,8779.12,1.26,45.44,370.73,2388.16,8129.97,8.6182,0.03,370,2319,100.0,28.49,17.0851
2,7,34.9998,0.84,100.0,449.44,555.22,1363.47,1127.21,5.48,8.0,195.51,2222.92,8357.21,1.02,41.78,182.72,2388.06,8067.85,9.3306,0.02,333,2223,100.0,14.88,8.8478
2,8,25.0056,0.62,60.0,462.54,536.98,1253.16,1051.91,7.05,9.02,175.9,1915.31,8011.93,0.94,36.69,164.64,2028.24,7871.98,10.948,0.02,307,1915,84.93,14.28,8.5194
2,9,10.006,0.2501,100.0,489.05,604.83,1499.84,1313.65,10.52,15.49,394.29,2318.97,8771.66,1.26,45.51,371.35,2388.16,8124.89,8.6586,0.03,369,2319,100.0,28.54,17.0684
2,10,35.002,0.84,100.0,449.44,555.84,1367.16,1123.18,5.48,8.0,194.73,2222.89,8356.51,1.02,42.01,183.74,2388.02,8069.47,9.3012,0.02,334,2223,100.0,14.88,8.8743
2,11,42.0047,0.8408,100.0,445.0,549.88,1350.06,1125.46,3.91,5.71,138.85,2211.89,8330.18,1.02,42.21,130.55,2387.92,8080.62,9.3766,0.02,331,2212,100.0,10.59,6.3387
2,12,25.0021,0.62,60.0,462.54,536.73,1256.75,1043.06,7.05,9.03,175.58,1915.31,8009.28,0.94,36.63,164.6,2028.2,7869.69,10.9373,0.02,307,1915,84.93,14.35,8.6232
2,13,41.9994,0.841,100.0,445.0,549.69,1353.86,1115.91,3.91,5.72,138.92,2211.9,8322.62,1.02,41.96,130.34,2387.92,8081.87,9.3693,0.02,330,2212,100.0,10.66,6.2814
2,14,10.0063,0.2511,100.0,489.05,604.43,1503.5,1317.78,10.52,15.49,394.34,2318.88,8773.29,1.26,45.35,371.47,2388.14,8133.99,8.6539,0.03,370,2319,100.0,28.75,17.0503
2,15,20.0074,0.7005,100.0,491.19,607.41,1477.66,1255.25,9.35,13.66,334.2,2323.96,8723.17,1.07,44.44,314.13,2388.1,8064.62,9.2135,0.02,365,2324,100.0,24.71,14.6311
2,16,20.0001,0.7005,100.0,491.19,607.25,1484.09,1250.24,9.35,13.66,334.43,2324.0,8715.72,1.08,44.45,315.45,2388.11,8065.2,9.2293,0.02,364,2324,100.0,24.57,14.7892
2,17,20.0062,0.7,100.0,491.19,607.51,1486.95,1254.14,9.35,13.65,334.69,2323.98,8722.73,1.08,44.25,315.02,2388.09,8063.52,9.1795,0.02,366,2324,100.0,24.34,14.701
2,18,42.0032,0.8418,100.0,445.0,549.42,1348.52,1128.8,3.91,5.71,138.55,2211.85,8320.42,1.02,42.03,130.54,2387.92,8079.86,9.3681,0.02,332,2212,100.0,10.77,6.2304
2,19,42.0028,0.84,100.0,445.0,549.49,1356.32,1127.58,3.91,5.72,139.27,2211.87,8319.65,1.02,42.04,130.02,2387.94,8081.94,9.3923,0.02,332,2212,100.0,10.62,6.3556
2,20,10.0025,0.2505,100.0,489.05,604.06,1504.53,1315.27,10.52,15.49,395.05,2318.89,8785.39,1.26,45.48,371.84,2388.15,8134.91,8.627,0.03,369,2319,100.0,28.48,17.1478
2,21,25.0029,0.62,60.0,462.54,536.63,1262.45,1048.45,7.05,9.03,174.98,1915.33,8013.84,0.94,36.87,164.77,2028.26,7872.26,10.902,0.02,306,1915,84.93,14.3,8.5705
2,22,0.0029,0.0008,100.0,518.67,642.85,1588.95,1407.03,14.62,21.61,553.34,2388.1,9051.2,1.3,47.36,521.56,2388.06,8136.73,8.4285,0.03,393,2388,100.0,39.05,23.2849
2,23,10.0079,0.2518,100.0,489.05,604.98,1499.31,1307.57,10.52,15.49,394.2,2318.94,8778.98,1.26,45.32,371.88,2388.17,8127.84,8.6559,0.03,371,2319,100.0,28.73,17.1254
2,24,35.006,0.84,100.0,449.44,555.71,1367.98,1139.97,5.48,8.0,193.82,2222.87,8339.78,1.02,41.83,183.17,2387.99,8065.69,9.3069,0.02,335,2223,100.0,14.89,8.9057
2,25,41.9987,0.8407,100.0,445.0,549.73,1347.09,1132.85,3.91,5.71,138.62,2211.79,8324.91,1.02,41.96,130.42,2387.87,8082.48,9.3633,0.02,331,2212,100.0,10.58,6.2876
2,26,34.9987,0.84,100.0,449.44,554.79,1363.58,1123.04,5.48,8.0,194.69,2222.98,8353.03,1.02,41.77,182.87,2388.02,8070.01,9.3311,0.02,335,2223,100.0,14.76,8.9357
2,27,10.006,0.25,100.0,489.05,604.52,1499.69,1306.52,10.52,15.49,394.47,2318.94,8781.82,1.26,45.36,371.67,2388.13,8132.99,8.6438,0.03,369,2319,100.0,28.71,17.1662
2,28,0.0007,0.0,100.0,518.67,642.39,1594.86,1404.61,14.62,21.61,553.49,2388.07,9052.28,1.3,47.39,521.29,2388.05,8134.8,8.4109,0.03,392,2388,100.0,38.9,23.34
2,29,42.0054,0.8403,100.0,445.0,549.3,1356.9,1133.27,3.91,5.72,138.14,2211.8,8319.47,1.02,42.5,130.11,2387.92,8083.01,9.3499,0.02,330,2212,100.0,10.58,6.3707
2,30,20.0038,0.7,100.0,491.19,607.62,1483.18,1244.05,9.35,13.66,334.57,2323.96,8724.1,1.07,44.43,314.69,2388.13,8061.0,9.2543,0.02,365,2324,100.0,24.6,14.7222
2,31,42.0029,0.84,100.0,445.0,549.62,1348.98,1127.47,3.91,5.72,139.08,2211.86,8316.63,1.02,42.04,130.85,2387.9,8085.08,9.3617,0.02,330,2212,100.0,10.4,6.4732
2,32,42.0007,0.84,100.0,445.0,549.99,1359.98,1119.76,3.91,5.71,138.12,2211.82,8312.7,1.02,41.91,130.73,2388.01,8086.53,9.3582,0.02,329,2212,100.0,10.7,6.2897
2,33,42.0004,0.84,100.0,445.0,549.58,1350.53,1123.96,3.91,5.71,138.82,2211.84,8315.79,1.02,42.38,131.07,2387.88,8073.54,9.3794,0.02,331,2212,100.0,10.5,6.3648
2,34,42.0073,0.84,100.0,445.0,549.33,1354.13,1125.85,3.91,5.71,138.8,2211.79,8325.62,1.02,42.02,130.54,2387.89,8077.1,9.308,0.02,330,2212,100.0,10.76,6.46
2,35,0.0007,0.0005,100.0,518.67,642.24,1588.44,1410.92,14.62,21.61,554.18,2388.09,9058.45,1.3,47.47,521.9,2388.1,8134.24,8.4292,0.03,393,2388,100.0,38.85,23.3334
2,36,10.0024,0.25,100.0,489.05,604.72,1501.47,1311.17,10.52,15.5,394.42,2318.94,8778.26,1.26,45.32,371.58,2388.12,8130.9,8.6776,0.03,369,2319,100.0,28.64,17.2315
2,37,25.0054,0.62,60.0,462.54,536.26,1264.14,1050.53,7.05,9.02,175.48,1915.3,8010.34,0.94,36.74,164.47,2028.18,7872.45,10.9044,0.02,307,1915,84.93,14.28,8.514
2,38,24.9985,0.6217,60.0,462.54,536.62,1259.91,1050.04,7.05,9.03,174.83,1915.34,8017.15,0.94,36.67,164.51,2028.19,7872.84,10.9112,0.02,305,1915,84.93,14.09,8.5166
2,39,42.0029,0.841,100.0,445.0,549.5,1356.35,1116.41,3.91,5.72,138.03,2211.85,8318.08,1.02,41.98,130.47,2387.92,8080.2,9.3723,0.02,331,2212,100.0,10.5,6.3621
2,40,41.9986,0.84,100.0,445.0,549.7,1360.71,1125.59,3.91,5.71,139.01,2211.84,8310.3,1.02,41.94,130.82,2387.87,8077.79,9.3945,0.02,330,2212,100.0,10.66,6.2538
2,41,20.0064,0.7009,100.0,491.19,607.08,1486.82,1251.4,9.35,13.66,334.28,2323.99,8717.28,1.08,44.4,315.09,2388.05,8060.36,9.2695,0.02,365,2324,100.0,24.4,14.7232
2,42,42.003,0.84,100.0,445.0,550.05,1351.87,1129.41,3.91,5.72,138.45,2211.84,8323.47,1.02,42.25,130.35,2387.91,8084.88,9.3793,0.02,332,2212,100.0,10.67,6.283
2,43,0.003,0.0,100.0,518.67,642.56,1581.43,1405.32,14.62,21.61,553.57,2388.11,9060.96,1.3,47.54,521.33,2388.05,8130.27,8.4151,0.03,392,2388,100.0,39.0,23.2433
2,44,25.0071,0.6218,60.0,462.54,537.31,1263.95,1049.09,7.05,9.03,175.54,1915.34,8004.28,0.94,36.64,164.17,2028.17,7870.22,10.877,0.02,309,1915,84.93,14.46,8.6307
2,45,25.0024,0.62,60.0,462.54,536.65,1252.86,1046.7,7.05,9.03,174.79,1915.33,8007.92,0.94,36.87,164.34,2028.26,7878.2,10.9428,0.02,307,1915,84.93,14.17,8.5985
2,46,25.004,0.62,60.0,462.54,536.74,1254.36,1054.6,7.05,9.03,175.44,1915.35,8003.92,0.94,36.81,164.89,2028.19,7875.73,10.881,0.02,306,1915,84.93,14.36,8.6879
2,47,0.0022,0.0011,100.0,518.67,642.06,1591.09,1404.89,14.62,21.61,553.37,2388.07,9057.43,1.3,47.49,521.17,2388.1,8133.95,8.4693,0.03,393,2388,100.0,38.85,23.1992
2,48,42.0028,0.8412,100.0,445.0,549.79,1348.35,1124.08,3.91,5.71,137.98,2211.87,8318.58,1.02,42.04,130.7,2387.96,8080.67,9.349,0.02,331,2212,100.0,10.66,6.3427
2,49,42.0028,0.84,100.0,445.0,549.53,1354.96,1126.07,3.91,5.72,138.08,2211.87,8324.47,1.02,42.03,130.56,2387.92,8083.04,9.3685,0.02,331,2212,100.0,10.62,6.3562
2,50,0.0005,0.0,100.0,518.67,642.72,1593.98,1409.93,14.62,21.61,552.93,2388.1,9056.19,1.3,47.73,521.15,2388.08,8137.69,8.4687,0.03,393,2388,100.0,38.81,23.351
2,51,42.0033,0.84,100.0,445.0,549.97,1348.43,1123.02,3.91,5.71,138.58,2211.87,8321.83,1.02,41.98,130.66,2387.9,8087.84,9.3813,0.02,330,2212,100.0,10.69,6.3856
2,52,42.0038,0.8403,100.0,445.0,549.62,1348.55,1120.95,3.91,5.71,138.13,2211.8,8324.45,1.02,42.08,130.42,2387.91,8078.33,9.3696,0.02,329,2212,100.0,10.68,6.2935
2,53,42.0017,0.84,100.0,445.0,549.04,1355.86,1129.94,3.91,5.72,138.93,2211.93,8331.84,1.02,42.08,130.14,2387.96,8076.67,9.3814,0.02,332,2212,100.0,10.7,6.3658
2,54,35.004,0.84,100.0,449.44,555.72,1368.81,1133.38,5.48,8.0,195.21,2222.94,8347.38,1.02,41.99,182.68,2388.08,8064.71,9.3038,0.02,335,2223,100.0,14.85,8.8682
2,55,0.0018,0.0,100.0,518.67,642.67,1591.67,1418.17,14.62,21.61,553.36,2388.17,9056.17,1.3,47.43,521.1,2388.12,8138.12,8.4248,0.03,393,2388,100.0,38.82,23.3463
3,1,10.0052,0.25,100.0,489.05,604.79,1494.58,1307.35,10.52,15.49,394.33,2318.94,8764.2,1.26,45.4,372.02,2388.09,8125.12,8.72,0.03,369,2319,100.0,28.78,17.1895
3,2,0.0015,0.0007,100.0,518.67,642.48,1585.51,1402.98,14.62,21.61,553.72,2388.1,9040.34,1.3,47.34,521.89,2388.08,8124.46,8.4388,0.03,392,2388,100.0,38.82,23.3408
3,3,0.0025,0.0015,100.0,518.67,642.71,1592.87,1407.35,14.62,21.61,553.51,2388.1,9047.34,1.3,47.35,521.4,2388.13,8127.67,8.4404,0.03,394,2388,100.0,38.85,23.289
3,4,35.0045,0.8418,100.0,449.44,554.61,1364.51,1125.47,5.48,8.0,194.48,2222.81,8346.79,1.02,42.04,183.08,2387.91,8057.16,9.3164,0.02,334,2223,100.0,14.89,8.9109
3,5,9.9984,0.2513,100.0,489.05,605.0,1499.69,1307.33,10.52,15.49,394.33,2318.94,8763.76,1.26,45.2,371.48,2388.14,8119.35,8.6301,0.03,367,2319,100.0,28.48,17.1142
3,6,34.9988,0.84,100.0,449.44,555.92,1360.59,1119.31,5.48,8.0,195.15,2222.72,8345.14,1.02,41.92,182.97,2387.88,8059.14,9.321,0.02,333,2223,100.0,14.84,8.9248
3,7,41.9988,0.8404,100.0,445.0,549.32,1350.91,1121.72,3.91,5.71,138.99,2211.68,8312.29,1.02,42.0,130.37,2387.77,8070.0,9.3394,0.02,330,2212,100.0,10.83,6.3625
3,8,0.0023,0.0011,100.0,518.67,642.68,1588.12,1399.49,14.62,21.61,553.39,2388.06,9044.1,1.3,47.49,521.95,2388.11,8128.41,8.412,0.03,393,2388,100.0,38.89,23.3645
3,9,0.0024,0.0,100.0,518.67,642.33,1589.16,1402.52,14.62,21.61,553.44,2388.1,9052.5,1.3,47.35,521.38,2388.08,8129.57,8.4196,0.03,392,2388,100.0,39.04,23.3458
3,10,0.0024,0.0017,100.0,518.67,642.62,1591.26,1404.79,14.62,21.61,553.94,2388.15,9047.26,1.3,47.4,522.16,2388.12,8127.98,8.4469,0.03,391,2388,100.0,38.77,23.3933
3,11,25.0078,0.62,60.0,462.54,536.85,1264.96,1040.95,7.05,9.02,175.98,1915.15,7998.79,0.94,36.81,165.28,2028.09,7862.27,10.8791,0.02,308,1915,84.93,14.33,8.6276
3,12,0.0006,0.0019,100.0,518.67,642.41,1600.77,1400.66,14.62,21.61,554.07,2388.07,9041.87,1.3,47.43,522.1,2388.15,8129.87,8.4153,0.03,393,2388,100.0,38.99,23.3281
3,13,20.0034,0.7012,100.0,491.19,606.81,1480.73,1248.17,9.35,13.65,334.47,2323.86,8712.71,1.08,44.4,315.14,2388.05,8051.82,9.1973,0.02,365,2324,100.0,24.19,14.6751
3,14,20.0007,0.7,100.0,491.19,607.41,1487.09,1251.55,9.35,13.65,335.1,2323.96,8713.06,1.08,44.37,315.67,2388.02,8053.08,9.2109,0.02,365,2324,100.0,24.47,14.695
3,15,0.0028,0.0,100.0,518.67,642.71,1581.09,1406.54,14.62,21.61,553.24,2388.06,9047.29,1.3,47.36,521.64,2388.1,8128.6,8.4025,0.03,391,2388,100.0,39.07,23.3553
3,16,41.999,0.8416,100.0,445.0,549.17,1350.87,1127.06,3.91,5.71,138.45,2211.69,8316.75,1.02,41.88,129.99,2387.8,8072.04,9.3822,0.02,331,2212,100.0,10.37,6.3519
3,17,41.9988,0.84,100.0,445.0,549.77,1350.1,1125.66,3.91,5.72,139.01,2211.66,8311.84,1.02,42.16,130.43,2387.73,8071.72,9.3766,0.02,332,2212,100.0,10.7,6.3437
3,18,10.0052,0.2503,100.0,489.05,604.48,1502.08,1302.14,10.52,15.49,394.56,2318.92,8772.74,1.26,45.44,371.77,2388.14,8122.15,8.615,0.03,369,2319,100.0,28.68,17.1896
3,19,9.9983,0.25,100.0,489.05,605.22,1488.52,1308.39,10.52,15.49,394.65,2318.85,8770.77,1.26,45.32,371.61,2388.12,8122.01,8.6437,0.03,371,2319,100.0,28.6,17.1427
3,20,42.0007,0.8413,100.0,445.0,549.56,1344.83,1120.32,3.91,5.71,138.27,2211.7,8315.88,1.02,42.06,130.02,2387.78,8081.4,9.3947,0.02,331,2212,100.0,10.48,6.2533
3,21,0.0021,0.0,100.0,518.67,642.48,1598.78,1397.15,14.62,21.61,553.8,2388.1,9052.08,1.3,47.29,522.1,2388.09,8125.67,8.415,0.03,393,2388,100.0,38.82,23.2384
3,22,9.9989,0.2509,100.0,489.05,604.28,1495.44,1305.89,10.52,15.49,394.62,2318.89,8765.32,1.26,45.57,371.48,2388.12,8125.56,8.6314,0.03,371,2319,100.0,28.5,17.1874
3,23,10.005,0.25,100.0,489.05,604.32,1496.47,1306.93,10.52,15.49,394.47,2318.92,8768.26,1.26,45.64,371.57,2388.08,8124.55,8.6515,0.03,370,2319,100.0,28.51,17.1597
3,24,25.0067,0.62,60.0,462.54,536.85,1261.5,1046.11,7.05,9.03,175.25,1915.21,8001.39,0.94,36.65,164.87,2028.1,7864.22,10.9042,0.02,307,1915,84.93,14.19,8.6115
3,25,35.0042,0.8416,100.0,449.44,555.83,1366.18,1127.08,5.48,8.0,194.69,2222.78,8343.01,1.02,41.87,183.32,2387.9,8066.09,9.2932,0.02,334,2223,100.0,14.91,8.97
3,26,0.0001,0.0006,100.0,518.67,642.24,1587.64,1407.44,14.62,21.61,554.27,2388.09,9043.55,1.3,47.52,521.66,2388.09,8122.64,8.4122,0.03,393,2388,100.0,38.97,23.2384
3,27,10.0055,0.2502,100.0,489.05,604.91,1496.68,1310.81,10.52,15.49,394.13,2318.91,8771.49,1.26,45.38,372.24,2388.11,8128.84,8.6295,0.03,368,2319,100.0,28.41,17.1284
3,28,35.0061,0.84,100.0,449.44,556.25,1375.13,1128.99,5.48,8.0,194.37,2222.82,8340.66,1.02,41.85,182.45,2387.85,8059.26,9.3036,0.02,334,2223,100.0,14.84,8.9329
3,29,20.0009,0.7,100.0,491.19,607.12,1487.33,1247.78,9.35,13.65,334.1,2323.91,8710.32,1.08,44.36,314.96,2388.08,8046.49,9.2325,0.02,365,2324,100.0,24.52,14.7178
3,30,35.0002,0.84,100.0,449.44,555.69,1366.01,1119.25,5.48,8.0,193.64,2222.81,8346.03,1.02,41.99,183.24,2387.92,8064.06,9.3305,0.02,333,2223,100.0,14.76,8.8609
3,31,10.006,0.2516,100.0,489.05,604.45,1501.86,1310.87,10.52,15.49,394.8,2318.91,8767.82,1.26,45.28,371.17,2388.14,8128.35,8.6176,0.03,369,2319,100.0,28.52,17.0491
3,32,24.9996,0.6205,60.0,462.54,536.86,1262.46,1048.29,7.05,9.03,175.29,1915.26,7998.75,0.94,36.7,164.65,2028.09,7870.0,10.8587,0.02,307,1915,84.93,14.41,8.5871
3,33,35.0038,0.841,100.0,449.44,555.34,1356.36,1129.06,5.48,8.0,194.61,2222.78,8343.23,1.02,42.07,182.86,2387.87,8058.5,9.322,0.02,335,2223,100.0,14.83,8.9461
3,34,35.0009,0.841,100.0,449.44,554.95,1362.09,1130.66,5.48,8.0,194.56,2222.8,8337.66,1.02,41.96,183.57,2387.86,8059.59,9.3062,0.02,332,2223,100.0,15.06,8.863
3,35,10.0008,0.25,100.0,489.05,604.48,1500.46,1307.89,10.52,15.5,395.03,2318.89,8772.89,1.26,45.21,371.77,2388.12,8126.91,8.6485,0.03,371,2319,100.0,28.66,17.1275
3,36,20.0062,0.7,100.0,491.19,607.49,1479.24,1249.03,9.35,13.65,334.71,2323.91,8711.91,1.08,44.31,315.08,2388.07,8052.04,9.2127,0.02,365,2324,100.0,24.52,14.6829
3,37,35.0034,0.841,100.0,449.44,555.83,1362.95,1129.96,5.48,8.0,194.87,2222.81,8341.54,1.02,41.85,183.92,2387.9,8062.53,9.3198,0.02,334,2223,100.0,14.84,8.9407
3,38,25.0075,0.6204,60.0,462.54,536.74,1260.0,1041.53,7.05,9.02,175.67,1915.24,8007.27,0.94,36.69,164.69,2028.13,7866.44,10.9135,0.02,307,1915,84.93,14.23,8.5898
3,39,35.0016,0.8407,100.0,449.44,555.76,1362.53,1123.85,5.48,8.0,194.11,2222.8,8339.9,1.03,41.73,183.14,2387.9,8060.5,9.2922,0.02,334,2223,100.0,15.19,8.9598
3,40,9.9982,0.25,100.0,489.05,604.79,1494.69,1303.22,10.52,15.49,394.37,2318.89,8771.28,1.26,45.37,371.49,2388.1,8122.1,8.6531,0.03,370,2319,100.0,28.52,17.1476
3,41,25.0043,0.6205,60.0,462.54,536.83,1266.43,1048.56,7.05,9.03,175.05,1915.19,8004.03,0.94,36.64,164.85,2028.06,7867.28,10.8564,0.02,308,1915,84.93,14.31,8.5163
3,42,42.0012,0.84,100.0,445.0,549.09,1352.13,1112.78,3.91,5.71,138.76,2211.72,8313.04,1.02,42.05,130.71,2387.8,8077.01,9.3789,0.02,330,2212,100.0,10.61,6.2987
3,43,19.9982,0.7002,100.0,491.19,607.19,1482.52,1249.68,9.35,13.65,334.52,2323.92,8713.53,1.08,44.32,314.82,2388.05,8054.71,9.2107,0.02,364,2324,100.0,24.54,14.6393
3,44,42.0033,0.84,100.0,445.0,549.2,1353.21,1120.39,3.91,5.72,139.32,2211.71,8305.27,1.02,41.94,130.1,2387.76,8072.22,9.3683,0.02,330,2212,100.0,10.69,6.3022
3,45,24.9981,0.6202,60.0,462.54,537.07,1266.47,1049.31,7.05,9.02,175.87,1915.18,8003.28,0.94,36.7,164.77,2028.1,7870.0,10.8725,0.02,308,1915,84.93,14.19,8.5471
3,46,0.0018,0.0,100.0,518.67,642.87,1588.03,1405.63,14.62,21.61,553.79,2388.12,9044.52,1.3,47.48,522.2,2388.08,8128.17,8.409,0.03,393,2388,100.0,38.78,23.3288
3,47,34.9985,0.84,100.0,449.44,555.46,1366.41,1126.92,5.48,8.0,194.89,2222.79,8339.23,1.02,41.88,183.42,2387.85,8055.96,9.3066,0.02,333,2223,100.0,14.8,8.9528
3,48,24.9998,0.62,60.0,462.54,536.41,1259.23,1047.15,7.05,9.02,175.19,1915.23,8006.68,0.94,36.6,164.9,2028.11,7871.42,10.8687,0.02,307,1915,84.93,14.18,8.4818
3,49,25.0069,0.6217,60.0,462.54,536.93,1263.82,1045.11,7.05,9.03,175.9,1915.24,8003.11,0.94,36.64,164.12,2028.09,7864.49,10.8986,0.02,307,1915,84.93,14.22,8.6398
3,50,19.999,0.7002,100.0,491.19,607.41,1488.7,1254.29,9.35,13.66,335.06,2323.96,8722.64,1.08,44.47,313.93,2388.03,8053.81,9.2006,0.02,364,2324,100.0,24.52,14.7332
3,51,42.0031,0.84,100.0,445.0,549.47,1354.27,1118.0,3.91,5.71,138.38,2211.82,8320.07,1.02,42.06,130.61,2387.78,8072.4,9.3535,0.02,330,2212,100.0,10.53,6.4726
3,52,41.9996,0.84,100.0,445.0,549.35,1350.46,1124.85,3.91,5.72,138.38,2211.79,8310.62,1.02,42.09,130.88,2387.86,8074.46,9.3645,0.02,330,2212,100.0,10.72,6.4408
3,53,42.0023,0.8405,100.0,445.0,549.07,1357.74,1119.12,3.91,5.72,138.13,2211.74,8313.09,1.02,42.14,130.4,2387.83,8071.96,9.3669,0.02,330,2212,100.0,10.57,6.3761
3,54,0.0003,0.0001,100.0,518.67,641.89,1587.7,1411.53,14.62,21.61,553.72,2388.06,9046.38,1.3,47.34,521.79,2388.11,8137.36,8.436,0.03,392,2388,100.0,38.92,23.2351
3,55,20.0049,0.7007,100.0,491.19,607.2,1485.71,1248.65,9.35,13.66,334.56,2323.97,8717.37,1.08,44.44,315.07,2388.1,8051.13,9.2195,0.02,365,2324,100.0,24.4,14.6305
3,56,41.9987,0.84,100.0,445.0,549.58,1353.62,1128.51,3.91,5.71,138.92,2211.81,8322.76,1.02,42.17,130.45,2387.84,8083.89,9.387,0.02,331,2212,100.0,10.66,6.2673
3,57,42.0008,0.84,100.0,445.0,549.9,1359.7,1122.65,3.91,5.71,138.19,2211.75,8310.64,1.02,42.1,130.99,2387.81,8073.63,9.3586,0.02,330,2212,100.0,10.54,6.3236
3,58,19.999,0.7007,100.0,491.19,607.44,1481.45,1248.99,9.35,13.66,334.93,2323.9,8716.16,1.08,44.44,315.4,2388.04,8055.87,9.2198,0.02,365,2324,100.0,24.43,14.7665
3,59,10.0039,0.25,100.0,489.05,604.4,1498.92,1308.77,10.52,15.49,394.47,2318.95,8770.24,1.26,45.39,372.02,2388.12,8123.39,8.6432,0.03,369,2319,100.0,28.67,17.1473
3,60,25.0032,0.62,60.0,462.54,537.03,1262.74,1037.08,7.05,9.03,175.51,1915.26,8006.23,0.94,36.8,164.52,2028.13,7874.33,10.8912,0.02,306,1915,84.93,14.32,8.5458
3,61,0.0007,0.0018,100.0,518.67,643.01,1585.63,1404.67,14.62,21.61,554.17,2388.12,9043.4,1.3,47.63,521.24,2388.09,8129.25,8.4419,0.03,392,2388,100.0,38.76,23.3902
3,62,42.0035,0.84,100.0,445.0,549.64,1352.83,1125.38,3.91,5.71,138.61,2211.7,8313.28,1.02,41.79,130.34,2387.76,8066.93,9.3785,0.02,331,2212,100.0,10.65,6.3393
3,63,42.0047,0.8408,100.0,445.0,549.42,1353.42,1125.68,3.91,5.72,138.31,2211.73,8314.49,1.02,42.22,130.71,2387.74,8074.91,9.3874,0.02,329,2212,100.0,10.9,6.358
3,64,35.0057,0.84,100.0,449.44,555.61,1364.42,1129.12,5.48,8.0,194.64,2222.77,8341.76,1.02,41.99,183.05,2387.89,8056.5,9.3308,0.02,333,2223,100.0,14.99,8.938
3,65,0.0001,0.0002,100.0,518.67,642.34,1589.03,1403.37,14.62,21.61,554.14,2388.17,9050.15,1.3,47.44,521.83,2388.12,8124.8,8.4278,0.03,394,2388,100.0,39.05,23.4011
3,66,10.0029,0.2506,100.0,489.05,604.36,1503.63,1308.53,10.52,15.49,393.87,2318.91,8766.05,1.26,45.41,371.48,2388.12,8125.19,8.6681,0.03,368,2319,100.0,28.41,17.1397
3,67,42.0078,0.8419,100.0,445.0,549.8,1342.93,1129.12,3.91,5.72,138.34,2211.72,8308.55,1.02,41.89,130.23,2387.87,8080.47,9.3508,0.02,330,2212,100.0,10.63,6.27
3,68,0.0024,0.0,100.0,518.67,642.34,1585.33,1406.39,14.62,21.61,553.78,2388.11,9048.18,1.3,47.44,521.97,2388.1,8133.21,8.4192,0.03,392,2388,100.0,38.75,23.4011
3,69,0.003,0.0,100.0,518.67,642.29,1581.98,1408.13,14.62,21.61,553.13,2388.1,9050.73,1.3,47.3,521.86,2388.05,8131.95,8.4399,0.03,394,2388,100.0,38.91,23.3191
3,70,0.0005,0.0,100.0,518.67,642.25,1588.36,1404.23,14.62,21.61,553.49,2388.12,9050.21,1.3,47.28,521.89,2388.06,8129.59,8.4475,0.03,392,2388,100.0,38.93,23.1983
3,71,42.003,0.8412,100.0,445.0,549.67,1360.97,1124.05,3.91,5.71,139.06,2211.74,8313.78,1.02,41.87,130.77,2387.83,8077.15,9.2978,0.02,331,2212,100.0,10.44,6.3695
3,72,34.9982,0.8418,100.0,449.44,555.98,1366.53,1123.84,5.48,8.0,194.29,2222.87,8339.15,1.02,41.9,183.53,2387.84,8054.43,9.302,0.02,336,2223,100.0,14.82,8.9494
3,73,25.006,0.6209,60.0,462.54,536.68,1258.38,1042.37,7.05,9.02,175.46,1915.23,8005.97,0.94,36.59,164.71,2028.11,7867.71,10.8884,0.02,307,1915,84.93,14.33,8.6082
3,74,20.0004,0.7005,100.0,491.19,607.63,1482.38,1246.87,9.35,13.65,334.75,2323.95,8713.89,1.08,44.39,314.93,2388.06,8056.56,9.2508,0.02,366,2324,100.0,24.33,14.7726
3,75,10.0078,0.2505,100.0,489.05,604.63,1503.14,1310.5,10.52,15.49,394.69,2318.96,8770.14,1.26,45.28,371.51,2388.18,8120.18,8.6447,0.03,369,2319,100.0,28.66,17.1226
